age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,was_contacted_before,never_contacted_before,previously_successful,has_any_loan,is_married,is_weekday_mon_thu,actual,predicted,propensity_score
34,admin.,single,university.degree,no,no,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,1,0,0,0,1,0,0,0.47650348560605765
29,admin.,single,university.degree,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,1,0,1,0,1,0,0,0.47650134473703637
37,admin.,divorced,high.school,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.47638572040696564
37,self-employed,married,university.degree,no,no,no,telephone,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,0,1,0,0,1,1,1,0,0.47614295695106756
37,admin.,married,high.school,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,0,1,1,0,0,0.4761269276947305
23,admin.,single,university.degree,no,no,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,1,1,0,0.47515232054593204
34,admin.,single,high.school,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,1,0,0.47508259596084623
38,admin.,divorced,high.school,no,yes,no,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1,0,1,0,1,0,0,0.4746205333759547
39,blue-collar,single,basic.9y,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0,1,0,0,0,1,0,0,0.474575779755104
25,unemployed,married,university.degree,no,no,no,cellular,may,mon,8,10,1,success,-1.8,92.893,-46.2,1.244,5099.1,1,0,1,0,1,1,0,0,0.4745171278767103
30,services,single,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.47448798729812014
30,services,single,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.47448798729812014
56,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,1,0,0,0.4744690062435779
41,technician,single,university.degree,no,no,no,telephone,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,1,0,0,0,1,1,0,0.47412446711025297
59,self-employed,married,university.degree,no,yes,no,telephone,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0,1,0,1,1,1,0,0,0.47408945861283946
34,management,single,university.degree,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.4734786769575264
34,services,divorced,high.school,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0.47285105354768253
41,housemaid,married,high.school,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,1,1,0,0,0.4712495113328512
26,admin.,single,university.degree,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,1,0,1,0,0,0.47049368498034666
33,admin.,single,university.degree,no,no,no,cellular,apr,fri,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,0,0,0.47034907718825747
42,admin.,single,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,0,0,0,0,0.47022376164476903
32,retired,married,basic.4y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,0,0,0,0.4692655102652859
22,student,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.4689081116840086
41,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0.4687586533458339
60,management,married,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,1,0,1,1,1,0,0,0.4686542879665226
57,admin.,married,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,0,1,0,1,1,0,1,0,0.4683375810292202
35,admin.,divorced,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,1,0,1,0,0,0.4679406420359149
27,admin.,married,high.school,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,1,0,0,0,0.46792436163170914
54,management,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,1,0,0,1,1,0,0,0.4674753021104443
30,technician,single,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0.4674698837247294
30,services,single,high.school,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.46725504398515816
31,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.46718576472494255
26,admin.,single,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,1,0,1,0,0,0.46629063351131367
32,admin.,single,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,1,0,0,0,1,0,0,0.465917030612185
50,technician,married,unknown,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,1,0,1,1,1,0,0,0.4658857901089284
45,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,1,0,0,0,0.46557303208663425
88,retired,divorced,basic.4y,no,yes,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,1,0,1,0,1,0,0,0.4653943877985848
36,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,1,0,0,1,1,0,0,0.4651026393476467
32,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,0,0.46505119727260485
33,admin.,married,university.degree,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,1,1,1,0,0,0.46499191918541677
26,student,single,professional.course,no,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,0,1,0,1,0,0,1,0,0.4648880017076841
40,technician,married,university.degree,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,1,0,0,0,0.4647082909469373
31,blue-collar,single,basic.9y,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,0,1,0,0,0.4647002216345178
37,self-employed,single,basic.4y,no,no,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,1,0,1,0,0,0.4640761911746277
28,technician,single,professional.course,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.46348334168324834
36,admin.,single,university.degree,no,no,no,cellular,apr,thu,12,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,1,1,0,0,0,1,0,0,0.4633859947486696
34,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,0,0,1,0,0,0.46328123260261045
31,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,1,1,1,0,0.463243373377148
33,services,single,high.school,no,no,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,1,0,1,0,0,0.46252679609465863
27,admin.,single,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,1,0,1,0,0,0.46239572570082826
29,services,married,high.school,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,1,1,1,0,0,0.46191407035738935
25,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,1,0,0,0,0.46167073208283077
36,admin.,single,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,0,0,0,0,0.4616212011240537
51,admin.,divorced,professional.course,no,no,yes,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,1,0,1,0,1,0,0,0.4616021912104235
48,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,1,0,1,1,1,1,0,0.46136843886417495
52,technician,single,professional.course,no,no,no,telephone,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,0,1,0,0,0,1,0,0,0.46131287780139685
33,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,1,0,0,0,0.46122872990494584
28,blue-collar,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,1,0,0.4608402845009955
39,management,married,university.degree,no,no,yes,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,1,0,0,0.4608142189618989
58,management,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,0,0.46008769454638704
33,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,999,2,failure,-1.7,94.055,-39.8,0.727,4991.6,1,1,0,1,1,1,0,0,0.45901485036218004
45,self-employed,divorced,university.degree,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.4586866900978924
29,admin.,single,basic.6y,no,yes,no,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,1,0,1,0,0,0,0,0.4586078840230617
32,technician,married,basic.9y,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,1,0,0,1,1,0,0,0.45851794955938113
29,admin.,married,basic.6y,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,1,0,0,0,0.45848311613100345
32,blue-collar,single,basic.4y,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,1,1,0,0.4583071595259291
31,services,single,high.school,no,no,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,1,0,1,0,0,0.4582084852199074
43,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,1,0,0,0.45820843383305054
50,admin.,married,university.degree,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,0,1,0,1,1,0,1,0,0.4571996346977276
33,unemployed,married,university.degree,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,0,1,0,1,1,0,0,0,0.4570143413268456
28,admin.,single,high.school,no,yes,no,cellular,jun,tue,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,1,1,0,1,0,1,1,0,0.45692213153916766
45,services,divorced,basic.4y,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,0,1,0,0,0.4568380779967558
28,admin.,single,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,1,0,1,0,0,0.4568203394670248
32,admin.,single,university.degree,no,no,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0.45637879298798006
29,services,single,professional.course,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,1,0,1,0,1,0,0,0.45634635424595205
31,admin.,married,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,1,1,1,0,0.456040730670152
46,admin.,single,high.school,no,no,yes,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,1,0,1,0,1,0,0,0.4560249787958112
27,technician,married,university.degree,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,1,0,0,0,0.4554996560008791
39,technician,single,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.45458050713794684
29,services,single,high.school,no,yes,yes,cellular,jun,wed,2,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1,0,1,0,1,1,0,0.4544088189080753
34,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,1,1,0,1,1,1,0,0,0.45422134598534625
28,self-employed,single,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,1,0,1,0,0,0.4536186414655303
37,technician,divorced,professional.course,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,1,0,0,0.4535663255163843
45,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,1,0,0,0,1,0,0,0.45348037932464835
35,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,1,0,1,1,1,0,0,0.45340769162500505
26,services,single,high.school,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,1,0,0,0.4533507036707749
20,technician,single,professional.course,unknown,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0.4531185422599572
40,student,single,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,1,0,1,0,0,0.45271643235890713
32,admin.,single,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,1,0,0,0,1,0,0,0.45271339987836706
58,management,married,university.degree,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,1,0,0,0,0.45249311602500875
35,admin.,married,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1,0,0,0,0.4523704842158003
28,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,1,0,1,0,0,0.4520564128468637
31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,1,0,0,0.4514387481043031
28,management,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,1,0,1,0,0,0.4513697079817799
35,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,1,0,1,1,1,0,0,0.45124610637952495
27,admin.,single,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,1,0,1,0,0,0.45026549880999767
34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,1,0,0.45011364251416963
37,management,single,basic.9y,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,0,0,1,0,0,0.4500226703451596
38,admin.,divorced,university.degree,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,0,0,1,0,0,0.44941009255263986
31,blue-collar,single,basic.9y,no,no,yes,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.4493664851206651
26,entrepreneur,single,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,1,0,1,0,0,0.449113057469545
36,self-employed,divorced,basic.9y,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,1,0,1,0,1,0,0,0.44909301365679205
36,management,married,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,1,0,0,0,0.44883680475521226
42,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,1,0,1,1,1,0,0,0.4481507238642075
34,blue-collar,married,basic.9y,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,1,1,1,0,0,0.44779307380581224
28,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,0,1,1,0,0,0.44776161417098537
27,admin.,married,high.school,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,1,1,1,0,0,0.4476538823275401
37,blue-collar,single,basic.4y,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,0,1,0,0,0.4475988954204443
30,management,single,basic.9y,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.4474995547026785
42,admin.,married,university.degree,no,yes,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,1,0,1,1,1,0,0,0.44711505685465947
38,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,1,1,0,0,0.44637437530984664
56,technician,married,professional.course,no,yes,no,telephone,may,mon,5,999,0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7,0,1,0,1,1,1,1,0,0.4463194400864292
30,management,single,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,0,1,0,0,0.4461657183094212
58,housemaid,married,basic.4y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0,1,0,1,1,1,0,0,0.4461490607352004
49,admin.,married,university.degree,no,yes,yes,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,1,1,0,0,0.44591571563916493
32,technician,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,1,0,1,1,1,0,0,0.4457587860403486
56,entrepreneur,married,university.degree,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,1,0,0,0,0.4453333630151808
36,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,1,0,1,0,0,0.44485193173934645
36,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,1,0,1,0,0,0.44485193173934645
37,admin.,single,basic.9y,no,yes,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.44476450789925587
39,technician,divorced,professional.course,no,no,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.44467269254021835
33,technician,single,university.degree,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,0,0,0,0,0.4441777675390709
57,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,1,0,0,1,1,0,0,0.4436382433955193
34,technician,divorced,professional.course,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.4432258042623428
31,admin.,single,high.school,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,1,0,0,0.44272959793109407
34,services,married,high.school,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,1,1,0,0,0.4425612071358276
51,services,married,high.school,no,yes,no,cellular,nov,mon,1,999,1,failure,-1.1,94.767,-50.8,1.05,4963.6,1,1,0,1,1,1,0,0,0.4424905755551194
29,technician,single,professional.course,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,1,0,1,1,0,0.44234407808493353
38,self-employed,married,basic.9y,no,no,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,1,1,1,0,0.4423092847619899
44,admin.,single,high.school,no,no,yes,telephone,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,1,0,1,0,0,0,0,0.4421007642964667
27,technician,single,professional.course,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,0,0,1,0,0,0.441409600650428
31,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,1,0,0,0,0,0.44133464532148353
25,student,single,university.degree,no,yes,yes,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,1,0,1,0,0,0.4412816711770164
43,admin.,single,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,1,0,1,0,0,0.44096615930918953
26,services,single,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,1,0,1,0,0,0.44088497210794597
26,services,single,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,1,0,1,0,0,0.44088497210794597
54,technician,divorced,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,1,0,0,0.4406612174681125
47,technician,divorced,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0.4406149871973665
23,blue-collar,single,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,1,0,0,0,1,0,0,0.44058884602314224
24,admin.,single,high.school,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,1,0,0,0.44057799453179103
27,technician,single,professional.course,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.44037436306682315
45,admin.,single,high.school,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,0,0,1,0,0,0.43966961393030823
29,services,single,high.school,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,1,0,0,0.43959966740165735
57,retired,divorced,university.degree,no,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,0,1,0,1,0,1,0,0,0.4393099503619125
36,services,married,basic.9y,no,no,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,1,1,0,0,0.439044579732734
21,student,single,basic.9y,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,0,1,0,0,0,1,0,0,0.4389639574200852
45,retired,married,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,1,1,0,0,0.4388893723924285
36,admin.,single,university.degree,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,1,0,1,0,0,0.4387230645080537
45,blue-collar,single,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,1,0,0,0,0,0.4385258473257241
36,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,1,0,1,1,1,0,0,0.4384307105053582
27,student,single,university.degree,no,yes,no,cellular,oct,fri,1,999,3,failure,-1.1,94.601,-49.5,0.942,4963.6,1,1,0,1,0,0,0,0,0.4383867996880692
